puuid,summoner_name
X-n-cZRFw8sDGKLwMr9NgVjn-QTxh2pLhGUnOh-C9h1uDoUZu-Ynsq3AzGdIgOokfA4Ssg1xyPRCBA,Unknown
vEmIUGL2yVw6yl_8-0yXDM7NSZKUaipykTVXa7u8Kgf_EGC-o5W9pT8z07q_LxDmhKN5LUj5irIXXg,Unknown
4vArrFC-n4u2wBwY4R32NqewFltUVBPiqBT6DW5C_aknS4hC9_dFTUnWhkwcsRdzt3v7NopvodxX7w,Unknown
b0UD1ALKaBE2xjoMGnMxCpVsgK3uPb1W-AoAIC7bVYEzsBf7UtgWKYIBDLAszT6mocx4qhJS5gQyJw,Unknown
P7qa-qY61exom15xUZUTFvJwBKhJO4puQ59sQP_o5uG2vD1hVAUYzHbw1SWxwIzyEIrDWRXAQA6_wg,Unknown
V6GW0zoxRNdDpbJfR_GeVveM1w6d5unGhPnQGROuKBlMDDtOlPOSerOAVPtLlhypPN61tEaUG7szmg,Unknown
YnMQs8gjY8uiJIMi360cgN2trMPjljPPOtXMDCJ8sIXg-paoe3SkC_sL4KrLtNf3pnvhuV_phHz8Og,Unknown
_2JNBGBIofei8Elrva_VRFkRUX-IPJWbzaE2JeyaIXmDtz9X25_lzG4w6KvHjdV5aVngkf6DllJsLg,Unknown
0usLnzFMknkwOKE6Az2FwR7c-P_Ula34wgo-2exMwskyI5jSHfoMeqOGNjn4YHDYwc1eQIVEGfm_GQ,Unknown
Vzh0MEQFThRiaRnEcFe3WxNehV4wBCxal09TowXOnecxsk8GCm0Ub6pK3q8VO19MoeVNj99YDmQTnw,Unknown
Cm9lw2mPMkVZdNRoTlBgnQG_GnycDE5zRGlaOsdCJFWc50W5HDQrl0T7-22h9MEANQLPmZdNsSupug,Unknown
UBm_XvZ6m3DF8aPU5ywfasT655ImjSfSwdNedPi8Xep53ClxEk6IOtF7l8e8Gw32mUoQwc3LH7EuHA,Unknown
eA-kwyKpaKlINpOkVgHCANzsLrmTUjwavzEW6ikhy5HEPjOT5gVJxiXJyu8wfrPR2lNYbygnp9DSwQ,Unknown
nz6em9ansyNQ9mT3_8gWE4l0LU6-fLarMImUqlYgTAhKLy-I6o2F7-9tKGwJ9DPQr6Ozl5w72MJPgg,Unknown
Dr3QmsGXbSTuXzlRhD12PyGXWPBJ8KuOElhuGJvOiqk0EtHh4SW7BMDoqmZPjh5LAvVUEM0hw0RkrQ,Unknown
GDnlK7XOYH9tKLA1JrePw4Z4w6mZrogVksc5kcD_u2C3ITUT7sWEFY-qeh3HWflH6A-orn4Ip7Shxg,Unknown
mABj2DbJurgDbH19DNePplQSzw_37JG32-sJLQ0jpjfbhjFHQ8QiocI43FATYjCOTciqYlBBr5ZYKQ,Unknown
6xPGRH9wp8md6SvNSQxetZkVMBQhTgaA5xcPC1cE-4n1y5rP5dz9C3FwTkk55U5lJ6qqoOkw-kra9g,Unknown
Wnj1hhO8JmthOf-AgL1WXoqwP8Odk3IPjYXXBvkEBnZRv22nhsnyUNY5klvLql0prOGB2D8Nbp6gzA,Unknown
MFlDCcxyGr2onG3EpzV9rwKbCHwnwQ9jvm0IN_jyjRIhJnJbYN4q8Y06OqHIkOMhAIQ-mFpg4mvNkw,Unknown
ohjIN4o2mbFO3G92-PMIEpt6z1SAjq543xTB9Wynrw4SVJQeET-tcFsWmnTODo-NqQbU934VcCHntA,Unknown
E8K9yqMEUit6MDH962mGJjuBGSnd2-20uXGUo-8b8oHt4g39DFl6_66-UNKO2muvm9sRkgY_FtEB7Q,Unknown
PhGD7oc18FvzmS8qzlDcHyUyBwsFJaueFhg_K6GajpwhWeSx554UuimrFZcGgDCTmJqHRx8h8piOmg,Unknown
L12JMR-vFmRAGQm_Htx6_b5NoZh3f9PcVAz4Q9-_imgkG37wHZmNGSnOLt1zkfz-QxpxGl752Qvcog,Unknown
n8qS9Ns37bHF-25r6l9KVa2q-eFYqEYHiQE-nGexbhI6zvdcvm7pcVhE8iYuRbj4a3L75fxOYTE5Gg,Unknown
AkWKjKJtciLywsaj0mUlZk-K_Z00gMG6w9BgL3ghOGA7sglYkveM8joRpLRiWXhBWtF174DGgV2osQ,Unknown
JfilBQGSBMsyqnlvgHlGCdNaga37MnHH9HPwGyqwMkk4fOKEYkGkj7_ACnut0LHMypq66jyezI8Dng,Unknown
-yssKwRXMdNoHxGmNlC1sBHHOauZbZm-VXEepzvsv5TkOVuC5pHEyF3pm-aI3feAXt6tT4jEmx7x3Q,Unknown
v18ZgAgf4uumbh9ccvc3SW3BVO8X2b87reN_KnqPOQ43CTwIQpXEddxOtrerCSxF1xzAoY0nCiXU4g,Unknown
IDeKtLsGtOs-SzX-U6jCOtb3hkdQE2KdWHm9yjaGGjG3KMU8ivjQGC5Y6zxYMnAaLFNUHZ1cMyytww,Unknown
_zzWwdWdUr3owQf4fryBjGzuY8QMROAtWXcaGer7ZWlsqgiESV-jcvBG0WcTtL8WgRCaZ_WooFaaLw,Unknown
CXsmpadzGZkHwP-6W1rHD3j7cr5UE9Ud__cGwAHBfbXzxjGlNUsnXhgIzF5tdign7dTnydF_YxmtzQ,Unknown
Q7w9mzCEsJ5F3iIyUYqv65_XLmGidLdXUrVq5hVeMye46KiZdBKqMQaODXSfjhfDc5Yq-JQdN6T8Ow,Unknown
LOgAZyyWXowAe0s-mh0b7pGRZ12ZnmqF_olIiwJOUVCl5CmTB8CcCQruhJEQV9CN-YCehdus6RjaSA,Unknown
ARNoujBkIQqdwmtUStFISpD4MUZ4R2alwHTsBoth6glQ0H7iup_PXYLwFOqLSv2IWM5TudL5YpJiVQ,Unknown
-hoEW6kIOHnyO_JC89-QfiFPLBumzcL_KUNbH5jOd1zXEL4txnYuZNYVHu1yJTgVowOwCSAwUey32Q,Unknown
_iyLPFQrkV4bo74v3UFCPZG3QrnlUxBozSJOT5EZuge72ufPUKsonuc97pD7085K5l_l2EZCRuk9yA,Unknown
LzLKHxEIjROZ-vetdBJ8vnfxV4aYr3iJWySQGjQH8bsXsax3qjXK_XGB3smwNN80y3kRinByBmorrA,Unknown
3Q4b35NQRRK1R4snH9cUok79sfBCTDjBs0XjJCzJeNkBd7dAxkshRL4j_HpgPyNm9Hi6L9vXCVbegg,Unknown
Xc4s9XMjsZVbc8F_P0bKCUG91q4eecNJDWHOweP4YpVUQ3in8R4gbwX4x_JXBkcxSKzOMkXANQzDVQ,Unknown
o7Dy47Gag24q4Q8FvK57bQWRmj612vZaKVHKsWp_Z4pbhlsoISotZGhLCJKkUmWbZcqRMdLyiPdqZQ,Unknown
sCthSxkBzXyXHEiB0S7PKLH7GqhTsYELERvw9A1WFX4X10bIJtd8nyvzdHnpY_CNVIyAAgrGkad30A,Unknown
QceFauUMKRrTqkzj2liUetBmZLv_-xlCIm8DXgtuvNuvdd1IkJb2MWzKdO0DfXUnyfJPuqyMTS4xlQ,Unknown
fJlRqlP1fqA8Hi6KFwhNGO1qIkuL6IDTMEUup_274DZgjYBMcu-JMNN_12mUcZMHmsYhO9EtiTQNNw,Unknown
MRacal8gJkzjmGFqCVwMKQ3f3wvnaa8KWkgzPbMo9NF3v2RbFAG6gjE5x69r3BssvirEv2eVPqTjQw,Unknown
5rlUdgegbMnxPmbGA3VCz1dF-UsMGF4ImrsNo7i2WP_XORXJ665qsjRs2wHU8hRAkPfpyGtv2wOERg,Unknown
2jNyuMq9EXiLbrczEm_O1INIdtSWuDXS9JQ-MSMSzl4x0wzpau3gLuiiwu307Nw_vi0J0FW954SLXw,Unknown
4C_m-GocgwWO_riHio7BrBTnquecYGuKtlYiXqEbCeU6NAHqm_qGQMbA4HdJ8ZthXNNKJTnwpQii8g,Unknown
FADhuyHccMreh79v-o7_37n-8-QOTiiNz7kxzFpzWQzGyY7gSHxBxklb5whRnO5womf2dDav0xS-6g,Unknown
IpjoEJR8cEZJWdZpP6sGassEHmqRxEEdtQA4L-uCUrMciVT8iCwEMPrERYzU4MhQuusqYVzOgckPrw,Unknown
Nkz5c2BBOZmf1SB0q7t9_YJSUbh3tEwSE-NzlLCGVKa1UqAJJEgcSZr8inW4xetyBp53QlWtRrHt3Q,Unknown
4pFF1hwRqRwWP5Nahws7DxPz5vlheGgBFFoUF1mwfChne9aXW_j5gmkFuxeqM_p1HdL-MYCl2-2WZA,Unknown
XDiz16D8oreAIhJxsBodg814cZi9M0ERNghE4tWd_mjL0X8YZP1c5nmp0Ws6b0otgeY8l7CL-INmjg,Unknown
V3S8FbmFDaqG6eykt7aoUjAxhMbKK8H_jbLS0f84IFnzsz66Q456Lng64CkIM_HAhsCZurx1beNl9Q,Unknown
-PM61Q0Qgd8fiWlDdubAil4EG16Kapt49l3tjhQ3CPdXIPYgblH9rNKUj6HVB0HTHdvG1Cy-IUlIJg,Unknown
jYFj1pQt5-H17YOp8lLXt0gOqxSH1P_kfyQZMihuV3qtsixIq4ARP2Qmu6V65Pdofjid_lcbgGwhBQ,Unknown
snQNCWGUU1qadkZiRkG2JFeIINAoU6A5Lkk1Nl2vP8trZ9ZSqPf9a1vDTiWBr08kygMko6RMh-Y-pQ,Unknown
9Rwjx-gN2bbMXZUtUtCZgSV56_XGDDK2-xZbtUc_0Z2MU9eL3bRG92LX_PI5J3AIvYsHkgo8olTPgw,Unknown
Xqj-0vQR7mvRCL9BjpanSMZNWvTom79uPZQX6-uK-4Zzglumlb7ONXfsI45ugFC807IIIeuq0tI7BA,Unknown
d-vUB5dpvIuGDvjoCnmA5l1ETHr4u-wQMW029C6V3SA6Rl0tg7_LvKk9-7SYwlaMo1ELTt_wZYdAHg,Unknown
ZF06JvZcATN58bIvJJz62rbfRkQbsWZ0X0q4opMHb1id1OI5XbwZuEgF7CCHu03RiqyhuGxmyYLmug,Unknown
W3epC5o4EkZ-3nsjPY226DsNWylu28UmYWra1h7tL83JjmqJy92a3CnG5bMVsnc9TTqKAH08DdUd6w,Unknown
ERkWSHkmMHV1l7FDk2Pcv9902ArmXCdtGzpyxPd9nQTSWFqw5o1rO-jsN_h_fD9KtqQmYtNb3GVS6w,Unknown
3zdQf2Ity1kGaX_ck12HiWAhv5wMlLvbtjt3ORlyFZWkV2eNVNL7ckAT5MfSF1m58IAA4RDFyp7-KQ,Unknown
BeuEqEv6bApY2CG3qKWO1Qy7Y5Obm9aYZP-i7MLMhHAD2qtDp0Jeb45fy3t0I_zwbuCKtWQmGaVOzg,Unknown
y-RTjLDmn8p6ckVOBTZYKJO883ys5wnVPXnI3V3wwrVUBcgj-6DjMAtLqyFkiFWXVITfZgZKkBYUhQ,Unknown
UEO1K8F1hs8vuct3zGpSWcbXY00XfGKTKITSUc0iDHvdVz_bPUrBL2alDhNLR9EWHCncv31wcgvjpw,Unknown
1cLEdnF58eMRYx-ocGn4Enc9yQm36zF_vL9Ja684Y5hKZFkKXOHVnf0-Bo64j0E48Xmn11GZLz41DA,Unknown
2DeYlgsPlKEYgT3anbsLQzqK9-5w4qFb-uIe5T5ns9F7pZcwq7CI7ntFjaGGjbCcx2kR0tBK6BAP6g,Unknown
wDMa9OtVPH-ppyEUzaCJcTiGaLj-fC_44Zo9LprJOp0-iBozHIqCFvxAWIHqrtqHthyuDD9Q6OQ9Ag,Unknown
tnTXCDztubOEsm-Q_eoWH6R5CKD-8KBMdJVZGN-QIb44R8PyIV9u0XHUHlyw7hNVi79sz_M93Epchg,Unknown
PiaYLPPmsKuRV_EMaGhtgdycr903Y7jHnDCPm65hg-tCg3veCEBpHezStDLP5fx3Le5FghooqQPxog,Unknown
P221KJ6NfN2fj2V84i6WDdWSGdY3oD8Kw5rx-17-oioSxXpciAvv8jzCF1WK6yBqprF9JDKJux8caQ,Unknown
gaiRdg35pB1-aJKG3InFDthI5naDghUocDVU73aQZRmXhdD-jusarbWNjtzZ187w1OO9a_STeq63DA,Unknown
w9UTUUJ7YE10t9vinsWyLSIhGDiZ-HJ8ONLMHwnQotcjzezWKEPm4HqIvArFAAIR6TNPaT6SMM8iTg,Unknown
xnzZ81HuScQpCw14ZN6I7vxNj0SCpXgsO1RE0vn0b7UJA__r9eKkQkJIqk0G6tYTyvb74XE-Xu2-aw,Unknown
6E8poQ7NGGCxDEaCXi2euos-PAwvtLg_G3561oJR63LuTLoEnOJRiO7HSs6tb4xpy5xCchh6-1QNzg,Unknown
nlW45uMqSzQ8LaUe8SIWacEm9RV-nm_RGPAkZPifLjPVxOCt3hDwyhsSkzC1LVPkUBpy80oGkpTI3A,Unknown
bHs8eH_X4t1gy2eCKvRio5on7cOeRBqRpm3kVyN18JlUexC7C-05dKOJRbxYngn2Z9Z9PYyvlAjz3Q,Unknown
5mf2drECVqTj1eAqVWY16UMZ00Wzf9S0fmYRksq8pQN9nfIPqYvp3nIbb-RFg70e3ZLUnspT8WQH-w,Unknown
vTvd2sdrEg0EqPooF_R3RSEYbG1x6xaL0AkYV87QdQjzFLNaWR9jinGkMvhH-rboj09GM0d441MtwQ,Unknown
PI14TgHTRy_GksIwpjAB9pmad7dwz0-btAEh33P-wTOA5wQy_Tgcx1OO8BhPJXBBrFFmK5OIHd4xUg,Unknown
pwPtd-fDL97UQ6CaRn2X2F-YF6MWXZekAdMW6xD7GElLRUrt9scKDstXyzVSjVG4mz_KbGKSKOrZ7w,Unknown
YZGJg6h9guyQTBUSXwA-4JJktFCPW7ks5SLV9h9RU3fUfIAx6an8d-ELDxg085naG4H5wzmjGHlENw,Unknown
UMEdjtOuXXpUFGlgntVgBIo15m6ZtaCNi5s2hXlrPzilOhY4hreTUtUVV1BDItLhGK0ZEGgNFo54Rw,Unknown
MLBBKS_2iuIrH7emVhaGMefQs23J-zOFTfTJdDXBxZZ_94hpafCHf0U4NFt04_sBDa4AnkYIb2b9Pw,Unknown
3ULNXQMAFdagmFkst72cwSZ9wvgPHifqAFAqg_RT8c2exYQdS39pfaXfDDtC8DofaQVTg6AYL3b5xQ,Unknown
KnnttuviQjH7u_hxr-ysb4gZfSgt_pVHJ9glasfub01zQlU-xJNe3PI4fjRgx7peuPJYWjOpvdqkrQ,Unknown
VIRQe2pOQLjnqipVAfP8JGLRah-RoRZf9AgAo96p2uL6gwereXdZd0nEMjmLked3mZfJn0rt76O9zQ,Unknown
J5AYLZkIRSS7zdkLNF4-DK31PPRMM25NWkRfKMI3DQ92LuhQyyqo96GtjsEOanUqgc90MzIBxZ6iWA,Unknown
Spq7L1WvQcYfRJvBi2wqpKmkwZwnW5FMu9FaLcY3tNZD9RkQyXZKqgO9qCAymp-gIMwUPPXBOCkCpg,Unknown
jMjMv3G6fmKf3mWV6cTxNaehXsxHvY-sx_nIAduASDuvH45PXMWQigemM-_QAJyCVhbx8-F0-OZmlA,Unknown
wrf9fceVXHmnmR8B5zI4eEUzmErZX3SG4pHbdQ_XOHCFpOJSPvubwntJSFbbs7F6jNkYhj7eAhJJag,Unknown
rraLf1qJY2MqCu3Y3jyKUAexbtky_9-M7uxIGdDVCLRGiQll0HI_wTNHJldBTHIjXFTacZ2YFJ7Tag,Unknown
Q1ODXTC28YC6WPyC56t5r7u9iHisx3M45xZANuasCVjSVAecTeLsG9jib--IszP0W0jnauandOwHbw,Unknown
3iul4MTLhtJDesT3cH0KthFYlC9C05z5DuTdNZqHCnxauJX1oyRgejUIo6FdJScL_-JvcyawyM7n6A,Unknown
vbf1Zdo4k1-DGwTWq42S6ISWfp7sC_IrjTDBRP3nICsP0n4p9pI8AvruvwBmcPU0r6vk8LfQ6dsAAQ,Unknown
WvE0hHi-uITtAugTDiSnL54Ltvs3igIKkdBRoOVTbIjth_hyVIJJcuh8QgASmqLeEP9o2uVVg-xKCQ,Unknown
76-VnsUxRtTm8Ua462gbMF_d2HLeeznhiEib1epMiTPMMT96hsxSdfcPcFnTB09c94jJbe6qPeVexA,Unknown
_FtprMkAYYZOl0pBGKGunfF7NzEvCUl6MeEKUBva3UDu5NKrctPjcBK0DV3TPQGhI1lkolHICo3n3g,Unknown
qlIVmKkeC4RxIbfFL6zbupCXUhGcUVOdp01M5hRt34GUhIfeYRh6Viep43rTpa022XyiL-6dGrLcrQ,Unknown
5evEfXqjOiIRmXlVQpbyrOtRzPtkFgJAWeNsxbQT3AaFlt2-ogdZbZP1ssSJbql0klMZW4ufMSJK0w,Unknown
Jestd9ALupYwrjiAdHkCNlG2wpZwAw9jZyj4TG0-pmG1wndDd0kTVDRf9lc4n-VG4NzEu7BdFMs9Sg,Unknown
xCuZyuv_0K-bWqAwHJBggWUABmmMFZWkGSu7Af1xELChrmmD5A46gLy96Jz8Rejqsx8GCG_ns6OpLA,Unknown
FbfqxYaRtDkSePfkrI6IioaKvnIb0d0ihgyypDczkt31-Fc45MV1ZZ8yi0KleEfSe4I8swjQHWrZjw,Unknown
KOkpEOC2AF65NDdZLpfdJAo-5ep6MnicGaOnIAtnQ7zEgISlEqWrSNgo6ooiq5zYm-b7R1E-Eyaozw,Unknown
H12VWqJXqzAaIf07hJPXmufdoYI6-y_D_PZ8NvKfvYJrFfB8UBnQastL4TdyklZxkfL85P1YhyPj9Q,Unknown
jQsEm-lzqp6GyGqJWP1QR_RMde2pxcH4n5lo-fw_5StCe6UTIz0Ad2XpJgReqVYWRGOCfi392jHoBA,Unknown
mBWrC6dq1Ttxk_b2iA31eGKuxaJqclpjUVvYq26BaonDnpy8Ij-xn2NUKb9DoazzrdZGCMxbW9Ww0Q,Unknown
mvPbWBFaFdxL-5mc0IT46O6UEltfDNm3ZTb9o4QjEXjkomaes5lQaSXdhXleX2z5ppMNEgvtKE09eA,Unknown
_BclQAwFSmQCaZDsWxNGhYMpgfAYPTVegYjyKJU4tCybz3z127Veh5JVUbVtxhE5gaB_P_bYpR90dA,Unknown
H_IHTtMJKsjxXh0ygrTfuzqyeL8Pm-W56anYgkwb7ve9BFFvAfJOZcMUzMeqd6bT8y6xQ6-H8qotxg,Unknown
XTajP3DCU6-X-_pbXI8R074L0KxnVsdZXxO6AAGGwho8rh8r-uQ7UreKkdt0mOhe5tT2K6x_iIQRyg,Unknown
c5QKOjg9OVh3HB14KpA3jVQ6fevPApW8-SS4QtZBkbd-4EuPOtBGUtrY889p5x7hIJ3loWWYI5q_Ww,Unknown
1DsXgV1Zw4omBI0a2a5NqtdMiIycCJduJxECcaJ7bmHaTUNmIpsKnb02vqmu26Qair6uJ8I2ZcDdnA,Unknown
Tf6HkP47yncuZRwaLbUdcc7SG-92zhD3HPPba6HeaIq5-vmsq3DdHvsjtJFhE3y6XhPIzr59grf-Ig,Unknown
ImRUPp_0blQf7Ni1e3gbP8mlbalfnOT2DP6Cul-bcdCiVG3xXpUjJyKG8uVpXnvIBEOEAvlMNRo6jA,Unknown
mewDDHxjNgZ1aD62GoJfxWSQer3xE1n0OYeVPYXCTqnu_NVkfNWOht2hAsadtSXebNuC8UPcsbp5fQ,Unknown
Cm6okSp8mXM4fJMPWCw_N6Wkvu85arZZRY5tOyzFnbhkpO8kX0VE73rTanLPyP23SWVaVDe_JkYdDg,Unknown
xchdQZ60AvNRCaoBV2Shbie2IeXKwiX84wjIORxHL3EZ3MjfuaE0clBQRN8X5HeVFY9W3iHmP9zhqA,Unknown
XFei2atDadSDeHQSwIlxLUKhUdLnMAYn3a0Tvpk7bPUxnWM6RfGOKQRM3pngxZbb7wXdc3qF9XMwZw,Unknown
36nI_evaklhVoop8FzJzjVMz_iqoYNwhhbHYwL12fdY2VlICuBO8yw6Rbon59jav7uXMPo0wsomFUA,Unknown
k08u7kUOZIjckRZppy3kL7WyyuxF9sju7Zhr73-yllTtfNoTv2SE1lzZI49qI7QQ-JDkZS1hoeFRHQ,Unknown
waPCgTJJhQ8Kn6XzTtqtRyxalR5gvNF2kCfNxpE0oFOdz1IxXQnVd_aoJyNiHk1M9BBTmkq3hFL9jA,Unknown
8qE_vo-Ifb0LiOJautqIXDPsJU_KIzIz-n8rwCeHw8e-ljhNsQOo0VXg3VkLjLItm0CwaFqf9wMFrg,Unknown
rGjW-dMKGM4w-XwozllCUnYaPTOp5iNriVz3oxF4s1rGd-FH73lq-Xksm3un74hjdvxMdUPsS7X-bA,Unknown
GngZ8d5_Xz617B8c766lWDld3AsPPvMCHHPFY4Xz92rpYZlJL-gUkB8n8m35vk0JJXgHfmT5iunUzg,Unknown
dgb7Yp2qsc5Izp-OB4Mvj9r-ZszdpSCyuk8WrEWr1zeBiREPNBjT77uolefyjvy-o5bgekmIWk0onA,Unknown
FtP6gJ8rpDkmX-tr8x5jPRjxtaLGuUF2wYO3b6oRSf2pHnj0ca6qvfgeAncHEys-hNtWQHnkCxi0Ig,Unknown
XFX3i5MApLqChcABJ1bn7vf7RF3t49NQlaMLBBDGWnvdg3HTPuHT6UXSOGZnbsoznhYQca_Ql_LW5A,Unknown
xbX0no-cDMaS8b8KpIYBjKwOsl_Izg6wL25jbS8FEsktGMYoReAfRwEhSlfRHAFM08fTWws-7BuXpw,Unknown
rz1tjmnf3Ox9oJwnmnJJPZIWm9bQwIYK2LKnj--NfGWn4bjQiC1Yorv392fvHstsO_HEq2PiHHy1Iw,Unknown
6_lmKdicX0PmwkKfuPNDzfb_0EHaUE2Sf5fsVoJZ4b0GkeB0uXNgN1_5F-XDbPTl1lZkpGKTQBhkww,Unknown
BIIythlpIOKzdq1IgjU3u_pWhS86HnHjVZ0GQo-lkG9Dei5Q1tI0EmLuo069Vk9gPNiSUzKqr4UVOw,Unknown
3pPHM1A_8IpZ4BGevN-h8n9zawSWnwNHfCWHxooWEgiPdUDGraW0GjIwtSXw-G6Vvtn-qEYcv-tLgg,Unknown
PSQE_QY9_Qz_nU1-n--18SQwT0r2z-6Q9SWJz6U6W5TlssceXPk2tqWyU4hjYDqes9HkVBkfbs_ucw,Unknown
TDENgOH1P1sf3R-uqRwZHvG9XnrH50OTQulS8WrnrbhlM5r9CrTUbJwI9zSwAkt95DPUoPVkqJqtKg,Unknown
KLF_BZh6tW5MtrOVYzzSefwwmOWxHPixa0ZrKTFXJYLjStJ0HIH2cNJoZz8ppmAZtiu20T5owJViqA,Unknown
mMfvSNM018Ym7HxiOgyGK50NriZ0Rv31qeVYpOBzZzfCSZ-Iqs4l7-23GAjVnuT1-c29oKcYbxIO_g,Unknown
P0iOPAkslfH2jZDNglEkPtaSSfDGWN0OLoap_PFydq3zQlVn-PisP_JPH5W-CVjJYmNPzQ3IE03lMg,Unknown
THLEEAFov4ZPb27ogZHm3NuqupcXp9oIXbpisSitI0GGv-cM813QQ7O3X5iU7D5NF0-wLIEZp3KLxA,Unknown
4YjtFpZs_LuJw1i-6WI2wYguqnIIXPuGnr111XM51niqDjOCFgzjDimncAxaUQRMCxheFpo_c39CjQ,Unknown
pe-WY3Qk7t3iLT_EegDp-JB9kT725e_tNUuX9O4x73amAEOEP_yyx4szeV35inXgcsxUjKM8vH3nqw,Unknown
QfSHtj4_3xK8VPyigBv8eN5FOKosd5lCqC_l35O59ID9SxEMgpfEjcly48VMrKpNPJqN8_4hRZWUnw,Unknown
ai4dgtyIvv_Tx6EvHAoN6T3_SnyA4FcRB-Xt1wQaERbUc_BVBKG2cfoAFlEsEBFb7stGNCI1QZs2Qg,Unknown
bWZI4f54hV9N4CtBfDfZ9uzZnmXzTUmlKkHlBTTivz3hfBfgVccek55i9qlYvZd3-yZ42swgd9Snpg,Unknown
DT6kwmTfssGiUzrfMPq81jpyevcyQ22r-cwdAvonrM-vR3FiVz-KAo6s95SnhsEJrQDrdqwffhLfAA,Unknown
D1ImhbbsbIY4DePGsTPM9Tz3nvkotuCBHEvbNd0w5v6BOhrTw4z0RUug0eHqVETHCrkZzhD3LcTsqw,Unknown
rCEXXJTGcV-U5eeC8tGOzQ0LjAUn6eIdGVTYllsSeiO2iZmAQrz67_2KlIuRVboyOK63vg_XCd8Tlw,Unknown
okJhkwTZlGWcesG3PDQ2OZhJ4SVHWKvdSipXeWYAIJw2p3jG32obagjDFvxMBxd9fi-mN4BL8g1xQA,Unknown
oi-DN2wTz137tiXPmg6DCu_-DbrG0zz2wEqA9HFvZmdPlquNRbmVw4aVnToaCOHR4rAdfjeCR9sZRA,Unknown
al9-X5W91lKsmKzc76MY8IvX5dMlX97hGEno9MY0IeczJnJNW5hPlLNcFBgqhuTwbm2yFG0WLjH4SA,Unknown
wQZL-YoVYY0UYhs7HNCC9vcex6r0wm77HjKUapniydkY4Zadoj-UNtFBOM03SPm09XLSAKhjJwLg2g,Unknown
-3jJjJykCKg8In7VOfybb2p-Mf9rlZcF59mOKiAJ2aXH7x-9dhoeGJdn84b8ISs0aGRvWlC6tMdMbQ,Unknown
lmvSmO0sOdyj-l6rp3Ima2hxjFL8_tSHnPdakOmsFEhN1fk3OOyL5mcB8pMfh4jHtGByPA5cM2whfQ,Unknown
GEmnh0Q2awSE9-XvyVBpg29d10ASPlcPOoMdrkz8eFTN659PbmjK0CAV9-KkgY02ckAOi1EmESZ3Jw,Unknown
gTGNChYhB4zqbVVx6DO5L3ZmQ8l3ECTG0sT6nqucylym23pFwI__Tml9Ddaq5AITJM5dhj8V-KVU2A,Unknown
O1PDaPZ5qMdIYtUWMBjZVP7_xxbjIJSA-DiEuKfsbTUAXKkVs3ASRFTOD3vI-I3Ey_Ljm61nmVZScQ,Unknown
DobFI5EwSIQ3Kid0RRNwzueesZfzl_mrhRXFT1SdTgDe35mwa80pHCOmjFQaRjXlSuRE-fPH4OrkQw,Unknown
35BGbm5zXpu8tsya5wlbkbaHGiXQRYwqVcrMYcslZch3zvdatVqProDkzY4mecNyBuhwwflUylOTQQ,Unknown
jkaWttCI5RzpFyPd9wHIrICAoK-FU1-TsAtmV7NvJswCRvORmLek-N6HHsOZ_dUcaMH98TKoMtKUdw,Unknown
BwGemO7ilVPRUTfPYK4K3C4CQllEnVbRS1eH6ZEhQkGhNS1orXKsZxtxM_BcPi0w5Agcjyi7lwLPUg,Unknown
7w0q6ZeT2xfQn7JSTqt4uPx16NUg-dJsue6GE9qE77cyZ5tiY4ah1oBXoHJVHvoLTlLWJYniDwBdoQ,Unknown
hdnuf27zKQJt89NmKEefnx9al3MIMxP5qt8nL-iu1fcPLjBH5DNNMPxDm_aUTxV9fHk7NlYbAzaXhQ,Unknown
t9AeqNr3XS1-ojbo38qDpTszoD1dWeRAQjYTV518ib2rWtbrS-2EJ0EtEnATt81ORaXq1G71Uz-BGg,Unknown
fNInhQ7vYdqnhjcqc7AcKmQNZZj3pGaPI5DG3lFdEL8yxxLBD1XZOjyyJ5tI1bVXSOHChSZFm5NLBA,Unknown
aY1Ouuz5Kf3AYSIn__qYxLp9vRCxU2327OSEfPlEROOvtEBKX35x1-twg77PXHMs5ou7Q2L_xr28yQ,Unknown
guLVOdCxcO1skgGasGaP7yAzTI4ARnDOX2tl1jyksMX8sfjxhz7OKOhBHqWXRHWwQFooaHmkfVvtmw,Unknown
s4vGID-e7psqzcHAdd9On9p_jeJ2CO3flxOMqLGk92d6RrHX-dZKh8U11Riz7UQRXeFPFaXACB-ZrA,Unknown
Xz8vqoe36xNMA_u8kQS9LEhCWSSfxhpc7xaEwsr5oAyYnEVWSg6cmdDGATTPK2NRJPoZY_EC8YsGEg,Unknown
2j0NQtIypW4aKXk_B0ruo4_CFfCiDZiIbsvMy8S5l6yWQVLTdSZI0nK_89EVtZL9umJw6kM782LLFA,Unknown
BrR8xLz_yBAbeBjzJgRe6XR9t-N9JTIi5YuGimD4BqcqN3pE-iXEJKCn3gigFttrSFra_Dv6-Op5ag,Unknown
4_dFGQgc_9TkSdqbc2cTRLUN24N2FWlRSlepVKzMzcCV6tD9wJPypb5ouhuQg_tJUp6IRcRr9uHbEQ,Unknown
yGO1KknIuYm-DaNFDzgCUnmpOYonW9S6pFWT2TLU-YG-1azLfKniMcyxDSTrU4FN1vbtTIakII95mg,Unknown
